bnb1jzcdaw4nl6kp3vs2z6wrmpvkttdj96t7p5xznv	34103.13350561	5
bnb1jrgf2fvkjfwzywrndrnykkc6p36mt3ytfzq95j	33785.222308967306	7
bnb1hz8f8ejs6uy3fdyg99fk38pkmm3grxf2n643y4	33612.17799561	6
bnb1zzpkjq00cgy9wp72za2uq0vdr0prmgs0l5rfhc	33481.866705929235	50
bnb1vwq2as8p63jvgl64cxs73al04s7n6wp65nv9dl	31837.91	2
bnb1f0fmyr6z5r8yal370e250v5k33e97mml9grr74	30877.20577975	13
bnb1xv4jh43n50ujjxsmdrv9h6lzhjhjxwgrjqgtap	30711.191315430002	4
bnb1l48d0tg4dua7wwqf47cmuwemek00qwfvf26h5f	30110.04793298511	13
bnb1l3k02y4nvgsnvdg396lxr7cpqknqqrfhc8yjfq	28051.923018269998	2
bnb1pnrjfsmwqd34xlknp0wx8qd6qn5mvmaha2h86c	27693.064000320002	10
bnb1d97wehqr6a0xe9c8q55qvvavjv3cu798pvdmfp	27455.927894729997	8
bnb1fkv9eeyk2gu6nxytjs0lv2lag2tetueq0mu5yl	26820.6949339	1
bnb1g5v5d26fpw7n3w7v5z2cg947kh82erqwmmzyzh	26611.60903754	13
bnb1cdvdqtfhekqaqtdaz0k8cnl0cu0fum8snjfvyx	26013.87437584	6
bnb1d8nqcg600umrkkmv3ejg8h4awyywu7quzyhd9p	25317.104080217494	20
bnb120xgclkgfy9tprv3dy2wl7u9xzp6z5nw8jc2xm	25168.53879856167	134
bnb1feaxx7l67s3nesvqezky92v9hme4gw236tg2wj	25100	2
bnb1fp7ru0nyka3hcxkj9mh8cyf49u63hgykcl7z9m	25000	1
bnb1ha7855up2crzleeuprurqeh3p28pgqvy5plvzc	24800	1
bnb1j6xuq2k3hvh545gwa7kavvp9fhhlgux52tz9h5	23924.035753172404	28
bnb1446tz2kdvwg8mdwfzvgxm623t7gga76ful7heg	23634.290129870442	16
bnb1wq6fpuksnhnl6r9e7v8r2zuszyf9wn6v3awlw4	23240.54164504	4
bnb10y28mm3zll66ydv47n8jse8znrg2wqhg6604k7	23220.27450104	1
bnb19xkyey9k9uzpqzvaq34lfms24tpnuaz9fg2eta	22791.70426717	6
bnb1rtukpet6gw77c5shyyeunmmatpev70pjavujz6	22125.60055805	3
bnb1mxyy5k5gfmex5kr9tdh5tdxm96ynt2e9n4le9a	21731.81557778	2
bnb1egf860xcnsh5952n63a732s3wr3yss35rm62g5	21410.264005890003	48
bnb1ss73yy307n0tahl8ettzf006e53kz5zplqvrpw	21090.31310462	18
bnb1jsq3jchduv922pj69rgsm39g5gfuh8m9jjwx2n	21090.23560949	39
bnb1px9383sy08sj7d9nhkg6thcwv82qdgcdajt82u	21065.416736630003	16
bnb1r6hpmhmjgmw240quzujanlt6k3nzqgt7ledf0p	20471.516581057593	2
bnb1rwef62sv03258pxnhrdag5mrs3jhvcudkpq5g3	20000	2
bnb102l7dnmw7pjr5hzkws6qhe7fatkvlqmykhmsyh	19659.35271849	2
bnb1vn7rrfhhcuannjdwf8fqwp6jqqhhg2gx0sz3jq	19500	9
bnb1xllgmcavkzz3plqzvjenzp9z4806c9uak05363	18537.9825	1
bnb1ffxlddwshdwyep5pwm8ewdm6cpxxatc8xwrvl3	18375.91157422188	35
bnb19nh5z6h4cllcdg8rp3jm7pdnlweu60h5l9zsp3	18353.50139572	5
bnb18s9wcpe0d0tvxc7vp6yz4d2g7dkg7n382p5url	17189.439373911686	7
bnb1f8zl50cggsyjtszm75lnskx2g563jvnnhjepmh	17138.47161457	7
bnb1z053krwc232ahuk9qp5ld49tnl7apham9th5t2	16722.65757065	3
bnb1wy6k9uxe34tx3pxmwcpt80pvt2p4edme8045l2	16500	17
bnb1jl478r6j54690ukv45qa56ff0fa96ga8xxpz24	16443.76	3
bnb13qzpl88zrp06x86zvnmv459wqupk46ngtdve3f	16247.06387277	9
bnb165nxkyx755l9yp4rk3umv8x0zdwkn2a2e4lfnk	16000	2
bnb1q7jpkp88ruwy0r6s5klsszldj9jxw3n4jmftd7	15966.16815221	16
bnb18jvs3wcutry4up8af93de664l8au6tvmfcetjf	15956.9172023	2
bnb1mxg7hfck4ya7m9q9rew7q2ysn9uupwup0g4gvx	15787.95461841	3
bnb1r2kkc393ezm5sj46lrj7mpefpk3xsewsfpm3eg	15569.28187173	1
bnb1swsqfu7jtf2p8er24fy32kh7g3dxzkg35syw54	14991.9014953	5
bnb1gdqcs924qjks2rxyttxls2s9dnkkncu26a0se4	14880.23977177	2
bnb1qfxa403p3cqecpq4pqpk4mp7ksg7npgqdve5sz	14662.540354346958	61
bnb1vudr77y9k2s0yzj8aaftcast968zsncq9k8sw3	14228.30157445	2
bnb1tkpcmg69hsgw7tn9297n2u34jp773cwa30e692	13765.28208640615	11
bnb1uhm7phhcw3a4tn8k4jq50e7lh0z695am0gu2yw	13655.872544802503	6
bnb1eydfp5gwyru5543tj066khmewxh0cekwcwrm9q	13375.85698	5
bnb10x6rd76wcs54pndpqyegpc7y37rl7r69xay3kz	13139.252500944991	10
bnb1fhzy6z664f49hgqvw5695j8m2cjtt7t5c25kj0	13049.84554052	1
bnb1zckmcy705dpxauegqmnj77strq7qncdhjnvp7c	12242.346115096618	12
bnb1646yxaa8qk6w3u8gyprecg9kzfwc8ged67w5pm	11870.35329215	7
bnb10rczqhr27n2ltvpngpss8ndqc50hlnp74kdcjk	11624.176068314411	56
bnb1p8txksgk2c8fw9dhwfxhml2vzeevmgr2nd0t59	11291.689695820001	17
bnb1c4mfa6rxt5q7h6pg7yf6sxktu58vr2yr7xv6lp	10804.13224553	12
bnb1nwhdtnk0skvak90vp0l3kcjmqarf9em3cchgqu	10471.72624805	2
bnb1rf02c5h6m8e95yx6rs3wnmr395gj724y6r6zy6	10350	3
bnb19w8ac9srzwa3mcne6eh2vkvevgg3fumj55wdyq	10102.40399328	5
bnb1yzlm0ar7a5tu336dak8rwq8wa22gr75hraqgt9	10049.89935279175	3
bnb1fzu4nnvg5vjthee5j2qsmj9kywxg6mvvg4t884	10038.98690651	3
bnb19yfsqj4u8h0sakjxs2q533kak4ywkv7kh0a2fm	10000.301	2
bnb1tgn9ug8sm8kpqmfcul835rxrg835shp3sdcj47	9901.83688941	5
bnb1vcg5mhn03q6sv4c5pl97wguxs0r303qj39t077	9881.74051195	1
bnb14jdt3rxytmk2ul3mgslrpfzefazlw4esljdc6f	9691.540231302999	6
bnb1fd4dr6ue4utray8mpyxm333eeeq2u3q99ftg0t	9603.98705603	1
bnb1306unfqfxvtgsmtadtjn6lzq3hawkndg5s5fg5	9496.73587312	1
bnb1ka483sgw3tqfldugds9n9f5jqw848vmk8qn9vn	9424.81898938	2
bnb168qmavm5n48jm5cxhxghw3cl8s7pmftc6tn8l6	9411.252722329999	4
bnb1t7kptjtwehqyjqke4wv0tfcchf66gtnarv07av	9402	8
bnb17hwpd3n97skq9prfcc8f3wstafezvcrmza2u6e	9212.33	1
bnb1uhjnhktc839ypxlkfmffkh2x6urtlrus5tgm5l	9173.143720500775	16
bnb18x9tr8garka4zsrfjq640tlegw3r4a22y43etw	9070.14380258	2
bnb150e45qj995tudlghkxe2yh6p9w2cd7dkcnx4tp	9056.27197934	2
bnb1p3uf3a3gyggkqfhgyxexl9z3a89uhzda9twsw4	8586.743813160547	5
bnb1x294e760z2q887adtl98x5yuu36v9cf5ukzqr3	8473.972	1
bnb1x9k0lkkf5n2vqj30ktsrh6glhdg4nvkg0wcl8n	8244.148188610001	4
bnb179ayd67xr4vthnasxcvku7ezn6xdaw4gu7atqh	8200	1
bnb15clp8sfv0jrdlfp7wcnx0xy2ckwk4ftt00sh5c	7987.35212725	5
bnb1rt63zl9ugf4wgax3dv9jndnvzeqpjqrc6kxn6d	7932.41798013	8
bnb1l3ftnt3s23de9e8hcemvpyrrq3hufsu5t4p8vn	7851.16984214371	3
bnb1ggayvcanas6wda9wfgqd2c38w6qxn5nvgcc2dk	7830.347481829999	7
bnb1m9f9maps2kqjdjg3d4jjhj9tr7c80r25mjx9uj	7701.37579239	6
bnb1nur7yh7ek5azh3lyycvug8ffuqh32q0x77cc5h	7671.056019569999	4
bnb18gcwzc6klmf3rrsgqax60eupqjmqcwsdxzed5n	7609.81756597	4
bnb1y23lz9an6540gw0xfcryjznrstg32ksl024d7r	7560.0930697700005	2
bnb167vcv5duqaparevkjazngppvn5hpq7jlg732hs	7453.6838	1
bnb1fr24vdtm23ufx25ukld2d7grtjfr5hk5anj95n	7244.0961	2
bnb1fewfw0vcqaa7rjudnam3pjc78wfehs5grkjru8	7241.60081825	1
bnb17uyy50cg9kkqrv4j26ym2759e4ezs6fyk89zcq	7192.46653938095	4
bnb1rurwxcg5ywnfwtmqj7rmujxmq93cvczz9w2l8x	7115.050700000001	11
bnb1y6mch5x0yc3p86npmjlxgly6texk7hermqg0vw	7072.89	2
bnb1k22g6dm77qv644xeqljetvh9m77lat8lk7fyf4	6849.5697357	6
bnb17q7x4ynm00tgy0rrucvdg6kyajza0qy068lc6f	6686.16035979	3
bnb1xgvjhax0nrsg4vsfhpht6sv58pcmz0c70aqpax	6680.86255347	4
bnb1t360q7zpepd8ljpdtgvyav9e8a8ff2cw5mhwch	6562.05486106	1
bnb144f8qgn7r26kn2gmyjz37nxscun9rkx572wrfd	6485.481305232324	9
bnb1n9uyass9d86dedwxr4daal3vaeegnm0888nkjl	6468.43742624	6
bnb1jp2ztjv732rc0vxm4awc5phawld02ld840pnaq	6403.87522238	2
bnb13phyyrxqlyuqd55r04jmsqurdkeemm55q9lw0u	6176.6379898662	6
bnb1c4z6fyfvmmpjk2z0dqfmue2chtfme5mhgqgg75	6025.33219936	1
bnb1werumvd6hxnu0zgcntr52wh90amccvnxp9d3gp	5986.99174856	1
bnb196archjv967cz9uf2kmaf6q3khq4xzxcdwa5wx	5866.78498093	1
bnb19pkhvxxezyhh4te664lm84el8rh8ytvd8v0heh	5839.40063875	1
bnb1m9f3hmcpfrtjf3r0venhryq5arwa87l076wes0	5823.86619146	2
bnb1ttapk5pp7zd0p9ek2q20ctw2hpxsa6vxfm635h	5813.5905	1
bnb1zfh6jkwc6amc77xdpjkmf9hhsyq4uwf88nc65p	5461.075935190001	4
bnb1vfdxwtee8sx8xz8pu40d6lzf0w4uhu5afu9t8q	5379.494	2
bnb10u2v464pe2pmajmkgh6rgg4r825mp7qdd7fc9w	5327.8727173	2
bnb1v3wket664enqfya2fsk2gl6n07s4695p4vvmys	5316.36099381	2
bnb1qpw7lyxxlqvm3yjufvnuhrjwxzgaxhd8smnw78	5256.506172830001	5
bnb1j5h39w3p09c9t6t77ckp6dt29x7mgqmpy4qnhl	5034.89917312	4
bnb13v8tp86rukpspmmts70y94evjwex04se3ajpa8	5005.80668	2
bnb1nt08gyeqpaq23wwt70652q7qxsc7ue6mgphdav	4984.43072519	1
bnb1qvva7ldenx8l2a7n4x8ewv2k87nt0qqkd0gdhq	4858.637563982649	37
bnb1m4h45ts6h4wwhhwavseppxdweax7ddmz9nfzyc	4857.1676465	1
bnb1fraj3qx86empepxvcv37m4k5tqs3hpxa509pwt	4799.49808708	4
bnb1yaq36satddxe5ypenmvhuenxw67kuhcyyxgy9u	4779.53763036	2
bnb1lp83jqpjkx5wedwtyggd44ta0fx5w2fef0us4l	4707	1
bnb174ksd655k7qzuhv84p7h0uzcr34f0yl8fwtyen	4620.575	3
bnb1ffmcz8smmspt7sp8rmkf0wrnd907fg5srhdzwu	4603.55441084	3
bnb1tyy2wpgwyy9ep4ntu6tskjn2uv4t6sywyfmpsu	4560.6340884599995	3
bnb1n63qnqqp7aq0e23cg59tsk337yhjl8wac6ve8n	4542.67452355	1
bnb1kupdfh2qzfy2pdm6dj7dr4kjz4cknnxe8jhx05	4502.2083849	8
bnb1wrx0azvjvmy94f437kun0wt9l84dj7dvle3ktw	4500	2
bnb1xaxjc4ttaxmfuyhgmh5kyu90t8fudggxq9hr05	4429.70017887	2
bnb1nx073cvdh4jwwp0k7q04mw6c6m4re86m2h2qh8	4391.61277977	3
bnb1j7ujprl0eu3aej3rsw4m8vyz28xgd5hfrgfc5p	4306.86408832	7
bnb1ggnjfl5dplmcr8j44z4x6gfwnywykygs2tr2ps	4300.83447572	6
bnb1xve3nd2rtw5tyd9xdm8r5xfyddngz6nv63d6ty	4295.46458869	1
bnb1tnrsm5dfwt6yt5ejqyz0hmhpnfsu7w3z22x59a	4239.93984752	2
bnb1ueqd4lrw6gge9petttv8tsk4gdknzzv6ckmzkh	4195.99262926	1
bnb1kwjxnyy243h0gxtmnn6w8vlx636mr0ru6ajkf5	4124.57819911	1
bnb1qefxa29rvsh2wqe4mzn985e0eekp4gteu3vs2x	4110.835	2
bnb1mdu9r2d0h59a35777suuvy4z605ah59emd4zhz	4093.2058027599996	5
bnb14kjtdfvkvfh0whef4h3mkcrta7rtmyrugc8a2n	4050	12
bnb1d42sgd7zpngexrlnyg03n8vt8mqe2095pv4j7z	4025.6766	1
bnb157zacwqaplw5kdwpkrve6n2jdxu3ps9cj3xdcp	4000	2
bnb1rpw69vck9txkql2hw8t80uxdapve0rlw6ywkhf	3949.3807319899997	2
bnb1mf86596m9zpv7ahkdmh7cualak3lvmuts36e9g	3946.80312113	6
bnb14gx273k72u9rh9ue4ecfpeu0yg3lglt5cp5z7d	3933.52018301	3
bnb1ft0mvnap9q537dga53vuvju86vvdcy0gtcwy9e	3835.06941921	7
bnb1dqn4xst0kz3u5s4ydxuthjjcdc5v33fl6xkk33	3802.1099999999997	2
bnb12ekm8lq8tr4wgrysfjjrd9raly57c6sxf4g8f8	3795.1721678700005	7
bnb1ggjgt8qt3uujuaqxwx092nnfjkhhha0v2j3un0	3766.551114290341	5
bnb1gst5hq362gjccjvwd6nfxew3zrzcvfz00pnj9j	3765.3047107400007	5
bnb186p8f0hpdpufmm9rpf5jvppcycx76vdsm7rukj	3760.52400229	1
bnb1kn2ksrwctsrcx5ej7u6tc42swuefcupl8ve8ap	3688.83927318616	1
bnb1xw5r752xal25lk2xfdpj9h4z9jda6y8gtp79rs	3676.37444259	2
bnb1hrljv0yuazjtl79qag60n523yk4zqmf0cn74l3	3658.7679331202503	4
bnb1far2a9czpl7jzdwpt4ve4grgz9pxmlsrfp5egv	3542.11697449	3
bnb1m2d8eq2gs49h56qcrzs53cjk6aya8xw9se37xu	3472.96799184	4
bnb1avnu2rawqg2jmagwxvul662pgmjve49y7eh893	3462.4957016179687	3
bnb1gw5u9m4phtmq4q0nckydk5rd5dd8jhxqcsxd6d	3448.24350084	3
bnb1ylf0nff7h6keu0r76rfyulvxl0f384nnmajm6g	3441.39129682	3
bnb1wc7ldakccpjeeew9w79k4n7un8sq9stnvskyqm	3366.686040244703	6
bnb1gnanqmd9ultletj0karc34g6l6yvx7y30qkn2z	3265.05166183	5
bnb1th49sgwvnh38ch90jhxj4zu0ql7hfq4hpmnk3f	3259.28174682	1
bnb127wmzf82jtv0cqzf3cpgg2y4vkxxvuw8w7f23v	3250	2
bnb1egkqcuk6glynr7qs7n75s0zf6rvn6323em48xv	3068.8263680500004	2
bnb149ezz4kdlsm5sfhn68kzt60k5y9gca6895xl86	3051.4340922399997	2
bnb1mmhmjqsenyy2xsa3eefqff73u8s3kakp6exfj7	3045	3
bnb1dqr0qjy7v0srhr9e0g7trcjsdsvu8p09jf5n33	3000	2
bnb1jfck260nln85qy9lacc5c7dfxppueaa2g976vh	2932.2113221	1
bnb1aj37ajkxfpwktmk82j88fwsjzwhvhhcpu0sc66	2898.07833598	2
bnb1ln8gpa7txja4fv9wk57rdnvlp5hqcd9mjyu7vr	2854	1
bnb19xkp7a8kjjqawe36pg80t3lm5dvpv9syghr3rw	2806.5084686212604	7
bnb1nh5w86v545pksekj6ytjzsywhudlu6htzcv8pe	2782.59799895	4
bnb1cfkxxjz2aem88r6uf4k8vvs4ekr0wpzwehsge9	2725.3893215199996	2
bnb1mwa58unqamd0mx4lfs9k9fem9n285tk4gp2wqk	2669.0436190173	4
bnb153n8a5rt6zdcnduxeps5cdl4sfuk8rpzgl4p36	2621.02353741	3
bnb1nd4g23dllhy74qcsdqcrtlal24vk0pqkjz3hlf	2575.87822138	1
bnb1cw6jqm9nz5qgmlnccg5q9vmeg8wucjqvp3vrzx	2550	2
bnb1mkj0cfh0t28f90fhpvxruwtxuh3z30q3ms3xj9	2547	2
bnb1g4dye4x2wjdhhltxtwu90kglkfp898f6snhy9j	2505.04475248	1
bnb1xptyg49k7dnwfyp3sqx6zvlnj6k3qwzsy0lyc5	2468.66282352	9
bnb1rlhp5uhsysz9qf5gq78kxgvpkfcg0qv0ldu5r8	2432.38	3
bnb1eqwee8pxpz9458982srp24k8qev9ga23duxr3p	2409	3
bnb1d4vkzqwutcfahzc3thuvqsh8kjdzguqhjrndpu	2403.4725697999997	6
bnb1375tzqwyjptccjlnylzkz3q6zslkr98y0cj48h	2341.78519697	1
bnb19dxth5fqfcxyykkftd4yydvdxxejp63ym8yymz	2322.577204040032	4
bnb1mcdl3arwyxt7umvmc0aq6s732ca87ed0eh47yv	2307.76926069	12
bnb1wlztm0nvjtv5x0fuelrkjspe04jp68v52dnnfw	2293	2
bnb1lfm83yv7yywhrdgf2khjy79g6h4q32mn2lds9y	2245.2177791100003	4
bnb15thlcxvyq056m6zlc5799kwumzmxgg4njfqq3g	2241.525358508672	8
bnb1zkqnmksp6mp7wzpflt76clzwl6gjef5jfcsqgt	2171.34874394	1
bnb1tk5mznhjskpnsm80s66cxxdn46xzlfpsu3yq9c	2156.8302194400003	2
bnb1y70pzk7vh3pfkh89cg6ss8sp65z0f33vtjpf6x	2156.81730646	2
bnb16p65pq7up0nkl3l7zae9hxct6yhpw46apjqufd	2143.481028007979	11
bnb1ee26vcmxqpnjj2zkpmaaa4jsdx8dev6m3hzgnr	2101.888504254574	6
bnb1gjv66d0f82w0dmupr79rnzlp44nfdfl9uj3jmw	2098.065	2
bnb19pm9vqfrvtkjpyj6z5hr6kyv6jhykqds0pgp89	2066.1495352399998	2
bnb16t85ewdkcun573tdhthlyg920s2jxvrgg8n99f	2047.40615322	7
bnb1yv2d5jap8dnrns5aghgdne3xjjpfk73r87a6na	2039.125	1
bnb1lqwu7k8f2r07alf9r0jn56dvu2f9m084hkd9wg	2012	1
bnb1sa58mj53qdyvwl6qsj6zfkeh2xnjhmc7dvsf20	1998.971	2
bnb15q2654gzgylqrqz2770dw22ce4ve8cekekztqr	1990	2
bnb15kargly2atr90gswqsv2weqcr90l3jrugxqquj	1890.90058864	4
bnb17cxv8jyz7t74pn5n6x8he6zzc3fm62qsdf9jhy	1879.4683274217082	2
bnb1eawm7s8avy52qgj9x06c4fj0kjsa580s97utrx	1793.90219472	1
bnb16wrqf7x3mf6x984aes680ynvqcegxprczhdshe	1793.34885712	1
bnb1kjsfs8hpc6fwln9fn8enyzsw97s4n0z7fd4t4q	1760.2589	2
bnb14ej8jfh0danx474yqny3ca9q50370cfcwdqgwv	1644.07748234	7
bnb13j4xwtn0puedu20n9aphmns2ynflmk5g9jtmae	1579.4529673900001	2
bnb10hhfeyykqdj9h6le4sd2r4r3pcey5sjj9exj8z	1570.53071776	1
bnb1az5c3t0y8e5dfknwpk9plsxhyzyg4ga7gswcsl	1561.9165316290091	5
bnb180ehlydt7qtfghluvjqlv9gza5ug09cx35nxjh	1548.9222676099998	3
bnb1d8gk9usjemvy6keggtzadmgpgl9n3kmk0dx325	1548.458689129424	3
bnb1flrhvyf5j4urccp9fm4m7ucs9qkd0gw7kw4rqa	1537.33484217	4
bnb1n0nqhy536za2j6szald86x4f2dn6g8fx5dlxcr	1525.908	2
bnb1yx7uyfaxjzr7qrwk80w3fhc0xd47h5pygyfkqx	1513.953358544367	11
bnb13lyrgm9yw8qf8a6tvl2k8ph09z2pnyhtgvdsug	1500	2
bnb1luz08ufcd76wz0kxlaljcrr380ldh0ssq5dcy4	1500	1
bnb1zc346s48m9n8en62z0pf42nt2lef30prc45x4p	1500	2
bnb19l4lpdr7z2xuc9gllh4vqwt7qlw3ccccjvr783	1415.0978824720041	3
bnb1fy926jjutj733yfcsx5m6pg9f6djvxz3sc2krv	1413.90573140974	3
bnb1jrss386gcfwjv07dvk3n0e8w57jfjwl83n50q7	1408.39028422	5
bnb1fyjl3ue9vvnse03qtjm6umd8x90ps6zn85348t	1405.72138735	2
bnb15rze0zeac64jee4s0ry2zxgz8efsrrackyu3j5	1365.580461	2
bnb1nv9726e2qglnunj9pp9apcggxk7awdscv69pfg	1362.17887824	1
bnb16nrrkcxqpf68autplv4z48ncvf4uwmzdg38esy	1342.40044791	3
bnb18rtwuwfsfa4mjlt0v448l5a8p4yp8w8dmy84c7	1310.87367578258	1
bnb1fhcn40qxpm4jxf5xrpk6s72xcch0fynphvy9e8	1304.931	1
bnb1wm9wqx50499nlccsm9llx6a0tmjje04dxcxddf	1257.5533651	2
bnb108lh8xqvu8vamel6lx5v9l6wawmz5fdh7j0nyw	1219.8228	1
bnb1pmryyrckz8zgdu3l26azkj7gqql2hqmw8e85l4	1161.99	1
bnb1azlzyuu27tdxjg874qr494247z6jj97dv3y486	1145.75814528	3
bnb197wp6nqfr4326sffc4dlfxvncdmcy6e9cgwz5d	1141.36610446	4
bnb1n9hpfn3tntys484jdahnaq5clcrzn43yduc6gp	1141.1305	1
bnb1ukptry39dmxyh8zrc404uxdpsvepca5qqsk4ya	1122.53434905	3
bnb1skp2q4a05ed8ven2gn6f4fj30cl4ew9wy0ay3r	1076.97934887	3
bnb1zuctl7ev5q0r6pmy5rvxfyscgjy52zkgu409t5	1040.865145	9
bnb1wfvs5wr58efkvsume0fhc8ut2xgxzqtau36nt9	1038.1479815399998	2
bnb1w4v6uj0sjd5mr337kzdrslp4pp2psmaq3udz8t	1000.66	1
bnb1k82347gvhugzg3jqnjfngm4a5zk3s6lrj6pcag	1000	1
bnb1s90uykywr9e4e8yw49l5l9qdj97yftjyshaf3u	987.3084	1
bnb1rw0rdpwg0u2vgu7phncprzrypn503c67xr5zx0	971.388330080832	5
